Arguments,Description,Parameter,Constants,Supported,Type,Ixia Version,Spirent Version,Return Values,Example
isl_user_priority_tracking,"Not defined
Valid options are:
0
	
disable tracking by isl_user_priority
1
	
enable tracking by isl_user_priority
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
isl_vlan_id,"Virtual LAN identification.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",range,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
isl_vlan_id_count,"Numeric value which configures the number of times the isl_vlan_id is
incremeneted or decremented when isl_vlan_id_mode is incr or decr.
DEFAULT
	
1
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
isl_vlan_id_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
incr
	
the value is incremented as specified with isl_vlan_id_step and
isl_vlan_id_count.
decr
	
the value is decremented as specified with isl_vlan_id_step and
isl_vlan_id_count.
list
	
Parameter -isl_vlan_id contains a list of values. Each packet will use
one of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"incr,fixed,list,decr",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
isl_vlan_id_step,"Step value used to modify isl_vlan_id when isl_vlan_id_mode is incr or decr.
DEFAULT
	
1
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
isl_vlan_id_tracking,"Not defined
Valid options are:
0
	
disable tracking by isl_vlan_id
1
	
enable tracking by isl_vlan_id
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
l2_encap,"Set level 2 encapsulation. Valid only for traffic_generator ixos and
ixnetwork_540. Valid options with traffic_generator ixos are:
atm_vc_mux
atm_vc_mux_ethernet_ii
atm_vc_mux_802.3snap
atm_vc_mux_802.3snap_nofcs
atm_vc_mux_ppp
atm_vc_mux_pppoe
atm_snap
atm_snap_ethernet_ii
atm_snap_802.3snap
atm_snap_802.3snap_nofcs
atm_snap_ppp
atm_snap_pppoe
hdlc_unicast
hdlc_broadcast
hdlc_unicast_mpls
hdlc_multicast_mpls
ethernet_ii
ethernet_ii_unicast_mpls
ethernet_ii_multicast_mpls
ethernet_ii_vlan
ethernet_ii_vlan_unicast_mpls
ethernet_ii_vlan_multicast_mpls12
ethernet_ii_pppoe
ethernet_ii_vlan_pppoe
ppp_link
ietf_framerelay
cisco_framerelay
Valid options with traffic_generator ixnetwork_540 are:
ethernet_ii
ethernet_ii_unicast_mpls
ethernet_ii_vlaneth
ernet_ii_vlan_unicast_mpls
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",opt,"hdlc_multicast_mpls,ethernet_ii,atm_snap,atm_vc_mux_ppp,ethernet_ii_vlan_pppoe,atm_snap_802.3snap,ethernet_ii_vlan_unicast_mpls,ethernet_ii_unicast_mpls,ethernet_ii_multicast_mpls,cisco_framerelay,atm_vc_mux_802.3snap_nofcs,ppp_link,hdlc_broadcast,atm_snap_802.3snap_nofcs,atm_snap_ppp,atm_vc_mux_802.3snap,atm_vc_mux_ethernet_ii,atm_snap_pppoe,ethernet_ii_vlan,ietf_framerelay,hdlc_unicast_mpls,ethernet_ii_vlan_multicast_mpls,atm_snap_ethernet_ii,ethernet_ii_pppoe,atm_vc_mux,hdlc_unicast,atm_vc_mux_pppoe","IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
l3_gaus1_avg,"The center of the first curve. Used if length_mode is set to gaussian or
quad.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",decimaldecimal,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
l3_gaus1_halfbw,"The width at half of the first curve. Used if length_mode is set to
gaussian or quad.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",decimaldecimal,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
l3_gaus1_weight,"The weigth of the first curve. Used if length_mode is set to gaussian or
quad.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",numeric,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
l3_gaus2_avg,"The center of the second curve. Used if length_mode is set to gaussian
or quad.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",decimaldecimal,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
l3_gaus2_halfbw,"The width at half of the second curve. Used if length_mode is set to
gaussian or quad.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",decimaldecimal,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
l3_gaus2_weight,"The weigth of the second curve. Used if length_mode is set to gaussian
or quad.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",numeric,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
l3_gaus3_avg,"The center of the third curve. Used if length_mode is set to gaussian or
quad.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",decimaldecimal,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
l3_gaus3_halfbw,"The width at half of the third curve. Used if length_mode is set to
gaussian or quad.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",decimaldecimal,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
l3_gaus3_weight,"The weigth of the third curve. Used if length_mode is set to gaussian or
quad.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",numeric,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
l3_gaus4_avg,"The center of the fourth curve. Used if length_mode is set to gaussian
or quad.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",decimaldecimal,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
l3_gaus4_halfbw,"The width at half of the fourth curve. Used if length_mode is set to
gaussian or quad.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",decimaldecimal,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
l3_gaus4_weight,"The weigth of the fourth curve. Used if length_mode is set to gaussian
or quad.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",numeric,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
l3_imix1_ratio,"Ratio of first packet size. Used if length_mode set to imix.The sum of
all ratio (l3_imix1_ratio, l3_imix2_ratio, l3_imix3_ratio,
l3_imix4_ratio) must be between 0 and 262,144.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",range,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
l3_imix1_size,"First Packet size in bytes. Used if length_mode set to imix.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",range,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
l3_imix2_ratio,"Ratio of second packet size. Used if length_mode set to imix.The sum of
all ratio (l3_imix1_ratio, l3_imix2_ratio, l3_imix3_ratio,
l3_imix4_ratio) must be between 0 and 262,144.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",range,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
l3_imix2_size,"Second Packet size in bytes. Used if length_mode set to imix.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",range,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
l3_imix3_ratio,"Ratio of third packet size. Used if length_mode set to imix.The sum of
all ratio (l3_imix1_ratio, l3_imix2_ratio, l3_imix3_ratio,
l3_imix4_ratio) must be between 0 and 262,144.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",range,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
l3_imix3_size,"Third Packet size in bytes. Used if length_mode set to imix.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",range,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
l3_imix4_ratio,"Ratio of fourth packet size. Used if length_mode set to imix.The sum of
all ratio (l3_imix1_ratio, l3_imix2_ratio, l3_imix3_ratio,
l3_imix4_ratio) must be between 0 and 262,144.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",range,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
l3_imix4_size,"Fourth Packet size in bytes. Used if length_mode set to imix.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",range,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
l3_length,"Packet size in bytes. Use this option in conjunction with option
inclusive. If frame_size parameter is used, this option is ignored.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",range,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
l3_length_max,"Maximum packet size for the specified stream in bytes. Use this option
in conjunction with option 'length_mode' set to increment.If
frame_size_max parameter is used, this option is ignored.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",range,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
l3_length_min,"Minimum packet size for the specified stream in bytes. Use this option
in conjunction with option 'length_mode' set to increment.If
frame_size_min parameter is used, this option is ignored.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",range,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
l3_length_step,"Step size by which the packet size will be incremented. Use this option
in conjunction with option 'length_mode' set to increment.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos' |",range,,IxOS/IxNetwork-FT,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
l3_protocol,"Configures a layer 3 protocol header. Depending on the traffic_generator ixos - ipv4, ipv6, arp, pause_control, ipx, noneixnetwork (not supported in this release) - ipv4, ipv6ixnetwork_540 - ipv4, ipv6, arp",proto,"ipv4, ipv6, arp, pause_control, ipx, none","IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
l4_protocol,"In the Layer4 header in the IP-based packet, the Layer4 protocol. l4_protocol parameter should be added in mode create or modify for l4 parameters to be considered. If -mode is modify and traffic_generator is ixnetwork_540, it is only possible to modify headers that already exist in the packet.To replace the entire l4 header one must use traffic_config -mode replace_header. Valid options are:
Valid options are:
gre: For IPv4 and IPv6 (IxNetwork and IxOS).
icmp: For IPv4 and IPv6 (IxNetwork). For IxOS, only the IPv4 stack is valid.
igmp: For IPv4 and IPv6 (IxNetwork). For IxOS, only the IPv4 stack is valid.
tcp: For IPv4 and IPv6 (IxNetwork and IxOS).
udp: For IPv4 and IPv6 (IxNetwork and IxOS).
rip: For IPv4 and IPv6 (IxNetwork). For IxOS, only the IPv4 stack is valid.
dhcp: For IPv4 and IPv6 (IxNetwork). For IxOS, only the IPv4 stack is valid.
ospf: For IPv4 and IPv6 (IxNetwork). For IxOS, only the IPv4 stack is valid.
ip: For IPv4 and IPv6 (IxNetwork). For IxOS, only the IPv4 stack is valid.",opt,"icmp, igmp, ggp, gre, ip, st, tcp, ucl, egp, igp, bbn_rcc_mon, nvp_ii, pup, argus, emcon, xnet, chaos, udp, mux, dcn_meas, hmp, prm, xns_idp, trunk_1, trunk_2, leaf_1, leaf_2, rdp, irtp, iso_tp4, netblt, mfe_nsp, merit_inp, sep, cftp, sat_expak, mit_subnet, rvd, ippc, sat_mon, ipcv, br_sat_mon, wb_mon, wb_expak, rip, ospf","IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
lan_range_count,"This option is used to specify the number of LAN static endpoint ranges.
It can take any numeric value. Valid only for traffic_generator
ixnetwork when configuring L2VPN traffic.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork' |",,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
latency_bins,"Configure the number of bins. for the traffic item being configured. For
this configuration to be valid latency bins, jitter or delay measurement
global statistics must be enabled with ::::traffic_control.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",range,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
latency_bins_enable,"Enable or disable latency_bins for the traffic item being configured.
Valid options are:0 - Default1 - For this configuration to be valid
latency bins, jitter or delay measurement global statistics must be
enabled with ::::traffic_control.
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
latency_values,"The splitting values for the bins. 0 and Max will be the absolute end
points. A list of {1.5 3 6.8} would create these four bins {0 - 1.5}
{1.5 3} {3 6.8} {6.8 MAX}. It is always greater than the lower value and
equal to or less than the upper value. Otherwise, it will be ignored.
For this configuration to be valid latency bins, jitter or delay
measurement global statistics must be enabled with ::::traffic_control.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",decimal,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
length_mode,"This parameter can be updated while the traffic is running with -mode
'dynamic_update' and -stream_id . The choices that are supported for
dynamic_update are 'fixed' and 'random'. Behavior of the frame/packet
size for a particular stream. Parameters l3_length* are ignored when
frame_size* parameters are used.fixed - The frame/packet size is fixed.
Dependencies: l3_length/frame_size when traffic_generator is set to ixos
and ixnetwork_540, and only through parameter frame_size when
traffic_generator is set to ixnetwork. PPPoX with traffic_generator
ixnetwork supports only -length_mode fixed. increment - The frame/packet
size will be incremented using a step from a minimum size to a maximum
size. Dependencies: The incrementing step and minimum/maximum
framesize/packet size must be specified using:
l3_length_step/frame_size_step, l3_length_min/frame_size_min,
l3_length_max/frame_size_max when traffic_generator is set to ixos and
ixnetwork_540, and only through parameters frame_size_step,
frame_size_min, frame_size_max when traffic_generator is set to
ixnetwork.random - The frame/packet size is random, but limited by a
minimum and maximum value. Dependencies: The minimum and maximum
framesize/packet size must be specified using:
l3_length_min/frame_size_min, l3_length_max/frame_size_max when
traffic_generator is set to ixos and ixnetwork_540, and only through
parameters frame_size_min, frame_size_max when traffic_generator is set
to ixnetwork.auto - The frame/packet size is set automatically in order
to have a valid frame, without overlapping headers and fields.
Dependencies: This choice is valid only when traffic_generator is set to
ixos and ixnetwork_540.imix - Mix of frame/packet sizes are generated
during transmission. Dependencies: Imix settings must be specified using
parameters:traffic_generator ixos - l3_imix/_size, l3_imix/_ratio(/is
from 1 to 4).traffic generator is ixnetwork_540 - l3_imix/_size,
l3_imix/_ratio(/is from 1 to 4) or frame_size_imix. Parameter
frame_size_imix has priority over l3_imix* parameters.traffic generator
is ixnetwork - Imix settings must be specified using parameter
frame_size_imix.gaussian, quad - Frame/packet sizes are specified as
gaussian/quad curves. Dependencies: traffic_generator ixos - these
curves must be specified using options l3_gaus/_avg, l3_gaus/_halfbw,
l3_gaus/_weight, where /is a number from 1 to 4. traffic_generator
ixnetwork - these curves must be specified using option
frame_size_gauss.traffic_generator ixnetwork_540 - these curves must be
specified using options l3_gaus/_avg, l3_gaus/_halfbw, l3_gaus/_weight,
where /is a number from 1 to 4 OR frame_size_gauss. Parameter
frame_size_gauss has priority over l3_gaus* parameters.distribution -
Frame size is specified with a predefined distribution. Dependencies:
For IxTclNetwork, this choice is valid only when traffic_generator is
set to ixnetwork/ixnetwork_540 and the distribution must be set using
option frame_size_distribution.//////////////
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork ixnetwork_540' |",opt,"auto,random,gaussian,increment,quad,distribution,fixed,imix","IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
